date,actual,fitted,residual
2011-03-06,0.004374944601887,0.0043749322497891,1.2352097900070191e-08
2011-03-07,0.0043749497723098,0.0043749372780042,1.249430559967929e-08
2011-03-08,0.0043749369460146,0.0043749412302055,-4.284190899608853e-09
2011-03-09,0.0043749273915663,0.0043749310405249,-3.6489585996876683e-09
2011-03-10,0.0043747597674279,0.0043749224902944,-1.6272286650076406e-07
2011-03-11,0.0043749100278493,0.0043747701070605,1.399207887999368e-07
2011-03-12,0.0043749001680927,0.0043749164061294,-1.6238036699978142e-08
2011-03-13,0.00437489118083,0.0043748770130141,1.4167815899635006e-08
2011-03-14,0.0043748822372169,0.0043749033176342,-2.1080417299777776e-08
2011-03-15,0.0043748738170798,0.004374882574672,-8.757592200037134e-09
2011-03-16,0.0043748594200186,0.0043748737272545,-1.4307235900352933e-08
2011-03-17,0.0043748438011201,0.0043748656336519,-2.183253180066541e-08
2011-03-18,0.0043748319343746,0.0043748497406892,-1.7806314599883022e-08
2011-03-19,0.0043748191950029,0.0043748392581981,-2.0063195199822303e-08
2011-03-20,0.0043748086807732,0.0043748284101166,-1.9729343400318178e-08
2011-03-21,0.0043747990827432,0.0043748193023096,-2.0219566400532518e-08
2011-03-22,0.004374788132181,0.0043748109516626,-2.2819481600329372e-08
2011-03-23,0.0043747757854959,0.0043748017531768,-2.596768089967172e-08
2011-03-24,0.0043746498710931,0.0043747906035383,-1.4073244520001332e-07
2011-03-25,0.0043747496961818,0.0043746777098495,7.198633230048185e-08
2011-03-26,0.0043747418868847,0.004374775406076,-3.3519191300172835e-08
2011-03-27,0.0043747335977034,0.0043747471617899,-1.3564086499828765e-08
2011-03-28,0.0043747238251777,0.0043747644781883,-4.0653010600216755e-08
2011-03-29,0.0043754337210969,0.0043747519087609,6.818123359994543e-07
2011-03-30,0.0043754253446998,0.0043753953966446,2.9948055199797985e-08
2011-03-31,0.0043754253448399,0.0043753508812678,7.44635721000586e-08
2011-04-01,0.0043754093771799,0.0043754485096254,-3.9132445499301394e-08
2011-04-02,0.0043754044475911,0.0043753781312209,2.6316370200195338e-08
2011-04-03,0.0043753952858471,0.0043753783990354,1.6886811699846904e-08
2011-04-04,0.0043753842480393,0.00437537796198,6.2860593006905385e-09
2011-04-05,0.004375377878481,0.0043753581341215,1.9744359500660502e-08
2011-04-06,0.0043753696766877,0.0043753525909307,1.7085757000184776e-08
2011-04-07,0.0043753613438658,0.0043753437200372,1.7623828599613867e-08
2011-04-08,0.0043753534473186,0.0043753336242927,1.9823025899576296e-08
2011-04-09,0.0043753415806338,0.0043753249855163,1.6595117499802747e-08
2011-04-10,0.0043753309354528,0.0043753124479687,1.8487484100028484e-08
2011-04-11,0.0043753207702165,0.0043753012766737,1.9493542799918495e-08
2011-04-12,0.0043753112594634,0.004375290093409,2.1166054400487133e-08
2011-04-13,0.0043752992619547,0.004375279924817,1.9337137700109475e-08
2011-04-14,0.0043752892712182,0.004375267493227,2.1777991199463387e-08
2011-04-15,0.0043752321174286,0.0043752568577599,-2.4740331299247242e-08
2011-04-16,0.0043752255296681,0.0043752033643128,2.2165355300328426e-08
2011-04-17,0.0043752128777419,0.0043751988551042,1.4022637699444285e-08
2011-04-18,0.0043752038032887,0.0043751794157728,2.4387515899955414e-08
2011-04-19,0.0043751965175612,0.0043751742332874,2.228427380037562e-08
2011-04-20,0.0043751839093296,0.0043751656308865,1.827844310024057e-08
2011-04-21,0.0043751750094588,0.0043751526434157,2.2366043100040256e-08
2011-04-22,0.0043751747477028,0.0043751447901965,2.995750629942312e-08
2011-04-23,0.0043751619215755,0.0043751428093322,1.9112243300131726e-08
2011-04-24,0.0043751555085233,0.0043751301790492,2.53294741006313e-08
2011-04-25,0.0043751487027031,0.0043751251238448,2.357885829987194e-08
2011-04-26,0.0043751425951834,0.004375116776778,2.5818405400591937e-08
2011-04-27,0.0043751356586019,0.0043751111978891,2.4460712799885542e-08
2011-04-28,0.0043751263660725,0.0043751043235598,2.204251269965346e-08
2011-04-29,0.0043751192112402,0.00437509523738,2.397386019998421e-08
2011-04-30,0.0043751113583372,0.0043750884010754,2.2957261799905204e-08
2011-05-01,0.0043750992734402,0.0043750804448403,1.8828599899697873e-08
2011-05-02,0.0043751109667871,0.0043750693045396,4.166224749999753e-08
2011-05-03,0.0043751038555237,0.0043750796316308,2.4223892899390143e-08
2011-05-04,0.0043750935594584,0.0043750710355012,2.2523957199371836e-08
2011-05-05,0.0043750806893622,0.0043750643098847,1.6379477500022555e-08
2011-05-06,0.0043750702624114,0.0043750509854042,1.927700719970421e-08
2011-05-07,0.0043750612315392,0.0043750411212472,2.0110291999372865e-08
2011-05-08,0.0043750481869067,0.0043750326296065,1.555730019982271e-08
2011-05-09,0.0043750368873893,0.0043750203602647,1.6527124599430287e-08
2011-05-10,0.0043750284672886,0.0043750102058848,1.826140379971447e-08
2011-05-11,0.0043750190001245,0.0043750019412506,1.7058873900271943e-08
2011-05-12,0.0043750046466549,0.0043749931353439,1.1511310999898217e-08
2011-05-13,0.0043749939578894,0.0043749803047101,1.365317930067389e-08
2011-05-14,0.004374983050954,0.0043749706752468,1.2375707200348862e-08
2011-05-15,0.0043749745000754,0.0043749602014897,1.429858570000525e-08
2011-05-16,0.004374963782275,0.0043749528025226,1.097975239981036e-08
2011-05-17,0.0043749530644746,0.0043749429624049,1.0102069699854943e-08
2011-05-18,0.0043749423466743,0.0043749336095066,8.737167700272053e-09
2011-05-19,0.0043749307854322,0.0043749239366832,6.848749000212817e-09
2011-05-20,0.0043748888147188,0.0043749135431774,-2.4728458600242753e-08
2011-05-21,0.0043748810928917,0.0043748759044777,5.188414000517616e-09
2011-05-22,0.0043748748980966,0.0043748708751996,4.02289699989733e-09
2011-05-23,0.0043748685722396,0.0043748612375259,7.334713700117568e-09
2011-05-24,0.0043748605013808,0.0043748585108996,1.9904812000037797e-09
2011-05-25,0.0043748572296745,0.0043748516985491,5.5311253997075704e-09
2011-05-26,0.0043748496385873,0.0043748489379493,7.006380007418267e-10
2011-05-27,0.0043748406951423,0.0043748427526921,-2.0575497998095993e-09
2011-05-28,0.0043748347620203,0.0043748359169611,-1.1549407992472727e-09
2011-05-29,0.004374832842413,0.0043748309872713,1.855141699980134e-09
2011-05-30,0.0043748177038957,0.0043748297549738,-1.205107809983813e-08
2011-05-31,0.0043748092839413,0.0043748168978165,-7.61387520045731e-09
2011-06-01,0.004374800994787,0.0043748110971023,-1.0102315300269948e-08
2011-06-02,0.0043746783086808,0.0043748026242999,-1.2431561910008354e-07
2011-06-03,0.0043749575814715,0.0043746940926112,2.634888602998098e-07
2011-06-04,0.0043752368542622,0.0043749550129915,2.8184127070021714e-07
2011-06-05,0.00437521298964,0.0043751759525436,3.703709640021091e-08
2011-06-06,0.0043752088888272,0.0043751871531614,2.1735665800201587e-08
2011-06-07,0.0043751990727351,0.0043752015935455,-2.5208103998294873e-09
2011-06-08,0.004375175775254,0.0043751677655484,8.009705600164896e-09
2011-06-09,0.0043751586731122,0.0043751556850081,2.988104100092037e-09
2011-06-10,0.0043751459338264,0.0043751402813996,5.6524268000554545e-09
2011-06-11,0.0043751379501074,0.0043751232323484,1.4717759000242026e-08
2011-06-12,0.0043751276977248,0.004375117149993,1.0547731799960547e-08
2011-06-13,0.0043751178379409,0.0043751067184089,1.111953200003124e-08
2011-06-14,0.0043751101159783,0.0043750969328864,1.3183091899376942e-08
2011-06-15,0.004375100648906,0.0043750893778165,1.1271089500088094e-08
2011-06-16,0.0043750982494216,0.0043750800090573,1.8240364299711154e-08
2011-06-17,0.0043750837216278,0.0043750774770891,6.244538700364566e-09
2011-06-18,0.0043750753453616,0.0043750632611725,1.2084189100758369e-08
2011-06-19,0.0043750672744575,0.0043750564332,1.0841257500233958e-08
2011-06-20,0.0043750611231819,0.0043750473997325,1.372344940030884e-08
2011-06-21,0.0043750523106698,0.0043750418791543,1.0431515499488564e-08
2011-06-22,0.004375043105471,0.0043750335296431,9.575827900586142e-09
2011-06-23,0.0043750382630588,0.0043750250186173,1.3244441500123716e-08
2011-06-24,0.0043750282724396,0.0043750202555167,8.016922899839463e-09
2011-06-25,0.0043750228192843,0.0043750107063286,1.2112955700104011e-08
2011-06-26,0.0043750160134796,0.0043750062158628,9.797616800331921e-09
2011-06-27,0.0043750037105491,0.0043749991887649,4.521784200545165e-09
2011-06-28,0.0043749985625957,0.0043749883856328,1.0176962900003417e-08
2011-06-29,0.0043749934146424,0.0043749839086096,9.506032800331299e-09
2011-06-30,0.004374977621634,0.00437497825557,-6.339360000481853e-10
2011-07-01,0.004374967718349,0.004374964592479,3.125869999474895e-09
2011-07-02,0.0043749572042294,0.0043749562299684,9.742610000001983e-10
2011-07-03,0.0043749507038116,0.0043749455278856,5.175926000300368e-09
2011-07-04,0.0043749399715466,0.0043749403506077,-3.790611002169042e-10
2011-07-05,0.0043749292392817,0.004374930449996,-1.2107142996486964e-09
2011-07-06,0.0043749170236399,0.0043749213106373,-4.2869974003004185e-09
2011-07-07,0.0043749096070293,0.0043749102503064,-6.43277099990347e-10
2011-07-08,0.004374854154463,0.004374903735919,-4.9581455999897495e-08
2011-07-09,0.0043748458217975,0.0043748535778903,-7.756092799265923e-09
2011-07-10,0.0043748352204714,0.0043748494863752,-1.4265903799416668e-08
2011-07-11,0.0043748260152659,0.004374833782137,-7.766871100260697e-09
2011-07-12,0.0043748171590509,0.0043748297369587,-1.2577907800362387e-08
2011-07-13,0.0043748083028359,0.0043748219178934,-1.3615057500686312e-08
2011-07-14,0.0043748045076384,0.0043748139489303,-9.441291899323079e-09
2011-07-15,0.0043747970038441,0.0043748119200449,-1.491620079969308e-08
2011-07-16,0.0043747897183386,0.0043748054977163,-1.5779377700309016e-08
2011-07-17,0.0043747887585615,0.0043748003497192,-1.1591157699462895e-08
2011-07-18,0.004374781342074,0.0043748001681146,-1.882604060057108e-08
2011-07-19,0.0043747707190484,0.0043747940229633,-2.3303914900227318e-08
2011-07-20,0.0043747600960229,0.0043747863308579,-2.6234835000596424e-08
2011-07-21,0.0043747600964274,0.0043747773877519,-1.7291324499839333e-08
2011-07-22,0.0043746009365735,0.0043747778067582,-1.768701846996401e-07
2011-07-23,0.0043747679944332,0.0043746350229787,1.3297145450008596e-07
2011-07-24,0.0043747579166264,0.0043747969043808,-3.898775439992175e-08
2011-07-25,0.0043747466171487,0.0043747574839034,-1.0866754700071535e-08
2011-07-26,0.004374735753918,0.0043747843838073,-4.862988929946188e-08
2011-07-27,0.0043747237999998,0.004374761620259,-3.7820259199579376e-08
2011-07-28,0.004374586149263,0.0043747499700402,-1.6382077719975102e-07
2011-07-29,0.004374703993213,0.0043746320229089,7.19703041000136e-08
2011-07-30,0.004374694220769,0.0043747440557476,-4.983497860037989e-08
2011-07-31,0.0043746552599587,0.0043747119477486,-5.6687789899700913e-08
2011-08-01,0.0043746429569837,0.0043747060505107,-6.309352699931242e-08
2011-08-02,0.0043746274255023,0.004374687061886,-5.963638370024699e-08
2011-08-03,0.004374623149985,0.0043746693636444,-4.6213659399274576e-08
2011-08-04,0.004374607836991,0.004374672932297,-6.509530599968505e-08
2011-08-05,0.0043749644209319,0.0043746583035773,3.0611735460026046e-07
2011-08-06,0.0043753210048729,0.0043749839664142,3.370384587001937e-07
2011-08-07,0.0043753196969874,0.0043752859453141,3.3751673299969864e-08
2011-08-08,0.004375312236985,0.0043753151407565,-2.9037714992935504e-09
2011-08-09,0.0043753026391413,0.004375330775229,-2.8136087700143808e-08
2011-08-10,0.0043752933466797,0.004375296511869,-3.165189299894622e-09
2011-08-11,0.0043751828334474,0.0043752944339776,-1.1160053019990818e-07
2011-08-12,0.0043752824840248,0.0043751946180231,8.786600169934794e-08
2011-08-13,0.0043752756348144,0.0043752854854044,-9.850589999943482e-09
2011-08-14,0.0043752687855065,0.0043752592317438,9.553762700224844e-09
2011-08-15,0.0043752628523192,0.0043752740797373,-1.1227418100258346e-08
2011-08-16,0.0043752587953974,0.0043752581889101,6.064872996175419e-10
2011-08-17,0.0043752514226376,0.0043752522746202,-8.519825999211972e-10
2011-08-18,0.0043752438316572,0.0043752471648865,-3.3332293002119595e-09
2011-08-19,0.0043752532560654,0.0043752375814071,1.567465829962339e-08
2011-08-20,0.0043752427419622,0.0043752446938542,-1.951892000459643e-09
2011-08-21,0.0043752330131404,0.0043752332357041,-2.2256370010853566e-10
2011-08-22,0.0043752262945286,0.0043752253954312,8.990973998299068e-10
2011-08-23,0.0043752152350846,0.0043752164783867,-1.2433021001623246e-09
2011-08-24,0.0043752041756406,0.004375205222584,-1.0469434000293099e-09
2011-08-25,0.0043751974572034,0.0043751947065638,2.7506395997717314e-09
2011-08-26,0.0043751573184825,0.0043751867667753,-2.9448292799931497e-08
2011-08-27,0.0043751326248125,0.0043751491469508,-1.65221382998626e-08
2011-08-28,0.0043751050954533,0.0043751280188627,-2.292340940072274e-08
2011-08-29,0.0043750969371222,0.0043750984711923,-1.5340700992502732e-09
2011-08-30,0.0043750747739863,0.0043750914751645,-1.6701178199955702e-08
2011-08-31,0.0043750544869689,0.0043750691325157,-1.4645546800480524e-08
2011-09-01,0.0043750442782811,0.0043750517747031,-7.49642199964623e-09
2011-09-02,0.0043750376472335,0.0043750408010784,-3.1538448996490387e-09
2011-09-03,0.0043750321505528,0.0043750336647624,-1.514209599720595e-09
2011-09-04,0.0043750267409804,0.0043750289351001,-2.194119700163477e-09
2011-09-05,0.0043750250400903,0.0043750236341504,1.4059399000912465e-09
2011-09-06,0.0043750253025775,0.0043750218789695,3.423607999528122e-09
2011-09-07,0.0043750183660551,0.0043750217922484,-3.4261933004250955e-09
2011-09-08,0.0043750129132388,0.0043750155190242,-2.605785399956151e-09
2011-09-09,0.0043750161860341,0.0043750110621875,5.123846600479931e-09
2011-09-10,0.004375015444793,0.0043750132892653,2.1555276999082884e-09
2011-09-11,0.0043750072430679,0.0043750122040462,-4.9609783000365004e-09
2011-09-12,0.0043750023135793,0.0043750056761507,-3.362571400142289e-09
2011-09-13,0.0043749973839124,0.0043750011983101,-3.814397699607175e-09
2011-09-14,0.0043749890948546,0.0043749959933291,-6.8984744999722736e-09
2011-09-15,0.0043749852560026,0.0043749888811604,-3.6251577998150375e-09
2011-09-16,0.0043749742183164,0.0043749855121059,-1.1293789499954021e-08
2011-09-17,0.0043749615663407,0.0043749749425551,-1.3376214400007136e-08
2011-09-18,0.0043749517064968,0.004374964376674,-1.2670177199948507e-08
2011-09-19,0.0043749394689641,0.0043749550174218,-1.5548457700173546e-08
2011-09-20,0.0043749272314315,0.004374943706812,-1.6475380499973713e-08
2011-09-21,0.0043749133577825,0.0043749331773384,-1.9819555900114916e-08
2011-09-22,0.004374902079983,0.004374920480123,-1.8400140000193743e-08
2011-09-23,0.0043748908021835,0.0043749105518484,-1.974966490000951e-08
2011-09-24,0.0043748603934018,0.0043749003164632,-3.9923061400173876e-08
2011-09-25,0.0043748299846201,0.0043748732531718,-4.326855169989319e-08
2011-09-26,0.004374825709688,0.0043748472530889,-2.1543400900020382e-08
2011-09-27,0.0043748117705862,0.0043748422530905,-3.048250430022492e-08
2011-09-28,0.0043747978314844,0.0043748286354152,-3.080393080022448e-08
2011-09-29,0.0043747567333491,0.0043748190801311,-6.234678200014304e-08
2011-09-30,0.004374754639807,0.0043747815295066,-2.688969960064347e-08
2011-10-01,0.004374752546265,0.0043747819604568,-2.9414191800129774e-08
2011-10-02,0.004374750452723,0.0043747768035294,-2.6350806399746962e-08
2011-10-03,0.0043747426436549,0.0043747786466903,-3.600303539932209e-08
2011-10-04,0.0043747451751673,0.0043747725201018,-2.7344934499899665e-08
2011-10-05,0.0043747422088657,0.004374775853831,-3.3644965299894913e-08
2011-10-06,0.0043747392425642,0.0043747737864766,-3.4543912399813415e-08
2011-10-07,0.004374738283326,0.0043747733763696,-3.5093043599526696e-08
2011-10-08,0.0043747376294933,0.0043747732777653,-3.564827200010917e-08
2011-10-09,0.0043747273334727,0.0043747738192728,-4.648580009987413e-08
2011-10-10,0.004374726330606,0.0043747660640486,-3.973344260034539e-08
2011-10-11,0.0043747213570873,0.0043747669250829,-4.5567995599939126e-08
2011-10-12,0.0043747154244126,0.004374762439866,-4.7015453400259255e-08
2011-10-13,0.0043747049976123,0.0043747593734146,-5.4375802300069e-08
2011-10-14,0.0043747019436305,0.0043747509782407,-4.9034610200351936e-08
2011-10-15,0.0043746871106038,0.0043747495812347,-6.247063090002863e-08
2011-10-16,0.0043746832713721,0.0043747368822962,-5.361092410022944e-08
2011-10-17,0.0043754520670739,0.0043747372875101,7.147795638004148e-07
2011-10-18,0.0043754339175013,0.0043754307495246,3.1679767004133552e-09
2011-10-19,0.0043754157679287,0.0043753717221454,4.404578330015341e-08
2011-10-20,0.0043753980334291,0.004375462911618,-6.48781889002123e-08
2011-10-21,0.0043753802989296,0.0043753858696017,-5.570672100690954e-09
2011-10-22,0.0043753660326902,0.0043753728581495,-6.82545930018319e-09
2011-10-23,0.0043753457893786,0.0043753706837991,-2.4894420499847747e-08
2011-10-24,0.0043753294289007,0.0043753400116694,-1.0582768699557432e-08
2011-10-25,0.0043753074838527,0.0043753261239341,-1.864008139940837e-08
2011-10-26,0.0043752861060699,0.0043753046991409,-1.8593070999495254e-08
2011-10-27,0.0043752696585252,0.0043752825097341,-1.2851208899995747e-08
2011-10-28,0.0043752560468413,0.0043752658754593,-9.828618000203015e-09
2011-10-29,0.0043752546072867,0.0043752514796731,3.12761360039826e-09
2011-10-30,0.0043752506818608,0.0043752485043268,2.1775340003360455e-09
2011-10-31,0.0043752426548048,0.0043752428384468,-1.8364200004422626e-10
2011-11-01,0.0043752454478574,0.0043752351370322,1.0310825200587903e-08
2011-11-02,0.0043752368970865,0.0043752362755122,6.215742998430529e-10
2011-11-03,0.0043752384467269,0.0043752263071218,1.2139605100672246e-08
2011-11-04,0.0043752399963674,0.0043752280904067,1.1905960700837881e-08
2011-11-05,0.0043752368987309,0.0043752267154088,1.0183322099628633e-08
2011-11-06,0.0043752346962272,0.00437522348442,1.1211807199665302e-08
2011-11-07,0.0043752324937235,0.0043752207426014,1.1751122100563116e-08
2011-11-08,0.0043752230557693,0.004375217003397,6.05237229951705e-09
2011-11-09,0.0043752136178152,0.0043752075755785,6.0422367005597e-09
2011-11-10,0.0043752041798611,0.0043751983454865,5.834374599764103e-09
2011-11-11,0.00437520740945,0.0043751880794182,1.9330031800039726e-08
2011-11-12,0.0043752106390389,0.0043751899502008,2.0688838100156592e-08
2011-11-13,0.0043751871665046,0.0043751909920255,-3.825520900058166e-09
2011-11-14,0.0043751169091513,0.0043751695222975,-5.261314619999652e-08
2011-11-15,0.0043750466517981,0.0043751065490389,-5.98972408000567e-08
2011-11-16,0.0043749763944449,0.0043750426953972,-6.630095229949451e-08
2011-11-17,0.0043751988614042,0.0043749752326293,2.2362877489991856e-07
2011-11-18,0.0043751145264145,0.0043751748747822,-6.034836769978208e-08
2011-11-19,0.0043750511332723,0.0043750803855569,-2.925228459980944e-08
2011-11-20,0.0043749877401302,0.0043750624050195,-7.466488929994824e-08
2011-11-21,0.0043749886136149,0.0043749791625264,9.451088500353477e-09
2011-11-22,0.0043749955512367,0.0043749817369006,1.3814336100384517e-08
2011-11-23,0.0043750024888586,0.0043749876599464,1.4828912199733868e-08
2011-11-24,0.004374996010767,0.0043749936384248,2.3723422002894234e-09
2011-11-25,0.0043749895326754,0.0043749886637202,8.689551994622846e-10
2011-11-26,0.0043749711656048,0.004374983634205,-1.246860020006485e-08
2011-11-27,0.0043749842549206,0.0043749662212783,1.8033642300817332e-08
2011-11-28,0.0043749802418214,0.0043749790007117,1.2411097002548721e-09
2011-11-29,0.0043749762287223,0.0043749727244002,3.5043220998620672e-09
2011-11-30,0.0043749722156232,0.0043749725163914,-3.0076819940855204e-10
2011-12-01,0.0043749654973507,0.0043749676710439,-2.173693199394866e-09
2011-12-02,0.0043749587790782,0.0043749616257356,-2.8466573993857214e-09
2011-12-03,0.0043749520608058,0.0043749563089169,-4.248111099870722e-09
2011-12-04,0.004374949094629,0.0043749499524454,-8.57816399510436e-10
2011-12-05,0.0043749451028759,0.004374947495888,-2.393012099241587e-09
2011-12-06,0.0043749411111229,0.0043749439298673,-2.8187444002167328e-09
2011-12-07,0.0043748303801921,0.0043749406716765,-1.1029148440019898e-07
2011-12-08,0.0043747196492614,0.0043748408119752,-1.2116271380039484e-07
2011-12-09,0.0043749191242749,0.0043747477143249,1.7140995000036047e-07
2011-12-10,0.0043748984882286,0.0043749196362985,-2.1148069899445954e-08
2011-12-11,0.0043748843311308,0.0043748834156048,9.15525999629907e-10
2011-12-12,0.004374870174033,0.0043749079371501,-3.776311709949992e-08
2011-12-13,0.0043748682111698,0.0043748763011219,-8.08995209971436e-09
2011-12-14,0.0043748509345118,0.0043748763800598,-2.5445548000255225e-08
2011-12-15,0.0043748295567415,0.0043748649347331,-3.537799159961802e-08
2011-12-16,0.0043748155960367,0.0043748446861619,-2.9090125200186e-08
2011-12-17,0.004374801635332,0.0043748324387948,-3.0803462800453596e-08
2011-12-18,0.0043747961385433,0.004374820153506,-2.4014962699860087e-08
2011-12-19,0.0043747906417546,0.0043748161009002,-2.5459145599864008e-08
2011-12-20,0.0043747921261416,0.0043748113321152,-1.9205973599695225e-08
2011-12-21,0.004374760539255,0.0043748140735965,-5.3534341499725246e-08
2011-12-22,0.0043747289523685,0.0043747860367883,-5.708441980049883e-08
2011-12-23,0.004374712548187,0.0043747609263987,-4.8378211699694196e-08
2011-12-24,0.0043747047827133,0.0043747446469072,-3.986419390075713e-08
2011-12-25,0.0043746970172397,0.0043747378321228,-4.0814883099996035e-08
2011-12-26,0.004374689251766,0.0043747326530971,-4.340133110021516e-08
2011-12-27,0.0043746814862924,0.0043747269743519,-4.548805950053275e-08
2011-12-28,0.0043747476951328,0.0043747213163822,2.637875060051975e-08
2011-12-29,0.0043748139039732,0.0043747826415774,3.126239579969575e-08
2011-12-30,0.0043748876601864,0.0043748396023234,4.80578630007375e-08
2011-12-31,0.0043749614163997,0.0043749134850996,4.793130009995289e-08
2012-01-01,0.004375035172613,0.0043749811315809,5.4041032099792774e-08
2012-01-02,0.0043751089288263,0.004375049947894,5.898093229962653e-08
2012-01-03,0.0043751303731634,0.0043751190101863,1.1362977100047578e-08
2012-01-04,0.0043751518175005,0.004375139641801,1.2175699500710513e-08
2012-01-05,0.0043751732618376,0.0043751633003285,9.961509099369603e-09
2012-01-06,0.0043751947061747,0.0043751794871838,1.5218990899977525e-08
2012-01-07,0.0043754485429161,0.0043751996462255,2.488966905998119e-07
2012-01-08,0.0043752530848044,0.0043754284079479,-1.753231435005012e-07
2012-01-09,0.0043752551140794,0.0043752377012179,1.7412861499921384e-08
2012-01-10,0.0043752571433545,0.0043752834199951,-2.6276640600376988e-08
2012-01-11,0.0043752497704823,0.00437523778547,1.1985012299438325e-08
2012-01-12,0.0043752430957417,0.004375246367258,-3.2715163000504588e-09
2012-01-13,0.0043752315227905,0.0043752424538832,-1.0931092699409395e-08
2012-01-14,0.0043752199498394,0.004375223591832,-3.6419925998620872e-09
2012-01-15,0.0043752083768882,0.0043752155512841,-7.174395900283459e-09
2012-01-16,0.0043751968039371,0.0043752032487618,-6.444824699955443e-09
2012-01-17,0.0043751737405914,0.004375190664812,-1.692422059960952e-08
2012-01-18,0.0043751506772457,0.0043751692161717,-1.8538926000247202e-08
2012-01-19,0.0043751276139001,0.0043751476813471,-2.0067446999255667e-08
2012-01-20,0.004375107435788,0.0043751247529986,-1.7317210600394095e-08
2012-01-21,0.004375087257676,0.0043751055623636,-1.830468759986964e-08
2012-01-22,0.004375067079564,0.0043750861106548,-1.903109079961357e-08
2012-01-23,0.004375046901452,0.0043750670143517,-2.011289969988672e-08
2012-01-24,0.0043751008281242,0.0043750480614358,5.276668839978432e-08
2012-01-25,0.0043750944591508,0.0043750959289266,-1.4697758001988581e-09
2012-01-26,0.0043750880901774,0.004375085250889,2.8392884007452657e-09
2012-01-27,0.0043750756781833,0.0043750882511694,-1.2572986099294858e-08
2012-01-28,0.0043750632661893,0.0043750718193245,-8.553135200095596e-09
2012-01-29,0.0043750508541953,0.0043750607489023,-9.894706999927227e-09
2012-01-30,0.0043750384422013,0.0043750497294889,-1.1287287599373586e-08
2012-01-31,0.0043750260302073,0.0043750372745301,-1.1244322800120499e-08
2012-02-01,0.0043750136182133,0.0043750258342671,-1.2216053800473414e-08
2012-02-02,0.0043750116882812,0.0043750142954738,-2.6071925998336076e-09
2012-02-03,0.0043750097583491,0.0043750121126942,-2.354345099951638e-09
2012-02-04,0.004375007828417,0.004375009534133,-1.7057159998681848e-09
2012-02-05,0.0043750058984849,0.004375008395808,-2.4973231000507967e-09
2012-02-06,0.004374964756596,0.0043750064291675,-4.167257150033271e-08
2012-02-07,0.0043749236147071,0.0043749692023852,-4.5587678100360296e-08
2012-02-08,0.0043748824728183,0.0043749344323427,-5.195952440008311e-08
2012-02-09,0.0043749585634385,0.0043748943465094,6.421692909982374e-08
