model,window_days,threshold,precision,recall
arima,1,1.750622598273299e-09,0.027197668771248178,0.9824561403508771
arima,1,1.751696801499669e-09,0.027210884353741496,0.9824561403508771
arima,1,1.7531943952153741e-09,0.027224112785610113,0.9824561403508771
arima,1,1.757373406519047e-09,0.027237354085603113,0.9824561403508771
arima,1,1.7864633036768216e-09,0.027250608272506083,0.9824561403508771
arima,1,1.7870976989908802e-09,0.027263875365141188,0.9824561403508771
arima,1,1.7901271021081302e-09,0.027277155382367267,0.9824561403508771
arima,1,1.7919645975417173e-09,0.02729044834307992,0.9824561403508771
arima,1,1.7959463985417479e-09,0.027303754266211604,0.9824561403508771
arima,1,1.803554104673477e-09,0.027317073170731707,0.9824561403508771
arima,1,1.8089608005977807e-09,0.027330405075646658,0.9824561403508771
arima,1,1.813226797875433e-09,0.02734375,0.9824561403508771
arima,1,1.8246162011847918e-09,0.027357107962872496,0.9824561403508771
arima,1,1.8344099017575386e-09,0.02737047898338221,0.9824561403508771
arima,1,1.8388557967985437e-09,0.027383863080684596,0.9824561403508771
arima,1,1.8393223957802183e-09,0.0273972602739726,0.9824561403508771
arima,1,1.8609529958690807e-09,0.02741067058247675,0.9824561403508771
arima,1,1.8624103023667795e-09,0.02742409402546523,0.9824561403508771
arima,1,1.864152401886976e-09,0.027437530622243998,0.9824561403508771
arima,1,1.875329398715042e-09,0.027450980392156862,0.9824561403508771
arima,1,1.890414498550985e-09,0.02746444335458558,0.9824561403508771
arima,1,1.902144206034073e-09,0.02747791952894995,0.9824561403508771
arima,1,1.902696396272052e-09,0.027491408934707903,0.9824561403508771
arima,1,1.904713900491295e-09,0.0275049115913556,0.9824561403508771
arima,1,1.906654403804886e-09,0.027518427518427518,0.9824561403508771
arima,1,1.9080449026320782e-09,0.02753195673549656,0.9824561403508771
arima,1,1.908206703760129e-09,0.027545499262174127,0.9824561403508771
arima,1,1.908938895844869e-09,0.027559055118110236,0.9824561403508771
arima,1,1.909046497272637e-09,0.027572624322993598,0.9824561403508771
arima,1,1.910939399774048e-09,0.027586206896551724,0.9824561403508771
arima,1,1.911196201298537e-09,0.02759980285855101,0.9824561403508771
arima,1,1.911815199207023e-09,0.027613412228796843,0.9824561403508771
arima,1,1.913672900699659e-09,0.027627035027133696,0.9824561403508771
arima,1,1.919436803943242e-09,0.027640671273445213,0.9824561403508771
arima,1,1.924438997047417e-09,0.027654320987654323,0.9824561403508771
arima,1,1.936655898149286e-09,0.02766798418972332,0.9824561403508771
arima,1,1.9385587024522973e-09,0.02768166089965398,0.9824561403508771
arima,1,1.941598298804692e-09,0.027695351137487636,0.9824561403508771
arima,1,1.9493974975914874e-09,0.027709054923305294,0.9824561403508771
arima,1,1.9530376968446284e-09,0.027722772277227723,0.9824561403508771
arima,1,1.957981596301117e-09,0.02773650321941555,0.9824561403508771
arima,1,1.9633399975238493e-09,0.027750247770069375,0.9824561403508771
arima,1,1.963568294072182e-09,0.027764005949429845,0.9824561403508771
arima,1,1.966585297386025e-09,0.027777777777777776,0.9824561403508771
arima,1,1.9731457995275647e-09,0.027791563275434243,0.9824561403508771
arima,1,1.973704602531434e-09,0.027805362462760674,0.9824561403508771
arima,1,1.9777838949908144e-09,0.027819175360158967,0.9824561403508771
arima,1,1.978797396773313e-09,0.027833001988071572,0.9824561403508771
arima,1,1.982847601389448e-09,0.0278468423669816,0.9824561403508771
arima,1,1.993791000354239e-09,0.027860696517412936,0.9824561403508771
arima,1,1.9950511034871887e-09,0.027874564459930314,0.9824561403508771
arima,1,1.9968376951950964e-09,0.027888446215139442,0.9824561403508771
arima,1,2.007722599284278e-09,0.027902341803687097,0.9824561403508771
arima,1,2.008675503706314e-09,0.027916251246261216,0.9824561403508771
arima,1,2.0127621999654903e-09,0.027930174563591023,0.9824561403508771
arima,1,2.0221343974280437e-09,0.027944111776447105,0.9824561403508771
arima,1,2.0325015004374336e-09,0.027958062905641536,0.9824561403508771
arima,1,2.0444836032473823e-09,0.027972027972027972,0.9824561403508771
arima,1,2.0480473011952327e-09,0.02798600699650175,0.9824561403508771
arima,1,2.049305898588205e-09,0.028,0.9824561403508771
arima,1,2.050437798717386e-09,0.02801400700350175,0.9824561403508771
arima,1,2.0521305002518812e-09,0.028028028028028028,0.9824561403508771
arima,1,2.058572805274661e-09,0.028028028028028028,0.9824561403508771
arima,1,2.067690199614169e-09,0.028042063094641963,0.9824561403508771
arima,1,2.070268803611164e-09,0.028056112224448898,0.9824561403508771
arima,1,2.0727834032507886e-09,0.028070175438596492,0.9824561403508771
arima,1,2.073959101678291e-09,0.028084252758274825,0.9824561403508771
arima,1,2.0860494026608833e-09,0.02809834420471651,0.9824561403508771
arima,1,2.096895795888898e-09,0.028112449799196786,0.9824561403508771
arima,1,2.097830104075271e-09,0.02812656956303365,0.9824561403508771
arima,1,2.108450102011883e-09,0.02814070351758794,0.9824561403508771
arima,1,2.108544103207599e-09,0.02815485168426345,0.9824561403508771
arima,1,2.1111647013905e-09,0.028169014084507043,0.9824561403508771
arima,1,2.1220132040422604e-09,0.028183190739808756,0.9824561403508771
arima,1,2.124614296994398e-09,0.028197381671701913,0.9824561403508771
arima,1,2.137595697671024e-09,0.028211586901763223,0.9824561403508771
arima,1,2.1418768009207052e-09,0.028225806451612902,0.9824561403508771
arima,1,2.157095099764028e-09,0.028240040342914774,0.9824561403508771
arima,1,2.164802198612037e-09,0.028254288597376387,0.9824561403508771
arima,1,2.170063295725555e-09,0.028268551236749116,0.9824561403508771
arima,1,2.182879196843679e-09,0.028282828282828285,0.9824561403508771
arima,1,2.189451203671311e-09,0.02829711975745326,0.9824561403508771
arima,1,2.200411297614835e-09,0.028311425682507583,0.9824561403508771
arima,1,2.2014206985110363e-09,0.02832574607991907,0.9824561403508771
arima,1,2.2060746979191133e-09,0.02834008097165992,0.9824561403508771
arima,1,2.2101505001148603e-09,0.028354430379746835,0.9824561403508771
arima,1,2.2129338014820203e-09,0.028368794326241134,0.9824561403508771
arima,1,2.213627801894713e-09,0.02838317283324886,0.9824561403508771
arima,1,2.2174375044481387e-09,0.028397565922920892,0.9824561403508771
arima,1,2.232936703594479e-09,0.028411973617453068,0.9824561403508771
arima,1,2.2340145011678914e-09,0.028426395939086295,0.9824561403508771
arima,1,2.2399728044630862e-09,0.028440832910106652,0.9824561403508771
arima,1,2.241058498497761e-09,0.028455284552845527,0.9824561403508771
arima,1,2.242977199806706e-09,0.028469750889679714,0.9824561403508771
arima,1,2.2446389955077532e-09,0.028484231943031537,0.9824561403508771
arima,1,2.2479237013484092e-09,0.028498727735368958,0.9824561403508771
arima,1,2.2634464025284014e-09,0.028513238289205704,0.9824561403508771
arima,1,2.2670127997059812e-09,0.028527763627101375,0.9824561403508771
arima,1,2.268271598326876e-09,0.02854230377166157,0.9824561403508771
arima,1,2.2692027978887808e-09,0.02855685874553799,0.9824561403508771
arima,1,2.272429397431885e-09,0.02857142857142857,0.9824561403508771
arima,1,2.272648201573357e-09,0.02858601327207759,0.9824561403508771
arima,1,2.2726588944088633e-09,0.028600612870275793,0.9824561403508771
arima,1,2.2776376965016887e-09,0.0286152273888605,0.9824561403508771
arima,1,2.29517590349948e-09,0.028629856850715747,0.9824561403508771
arima,1,2.29698420006752e-09,0.02864450127877238,0.9824561403508771
arima,1,2.3045260977294646e-09,0.028659160696008188,0.9824561403508771
arima,1,2.307207799812083e-09,0.02867383512544803,0.9824561403508771
arima,1,2.308645802306941e-09,0.028688524590163935,0.9824561403508771
arima,1,2.3117325970156703e-09,0.028703229113275244,0.9824561403508771
arima,1,2.315540301167651e-09,0.028717948717948718,0.9824561403508771
arima,1,2.3162566031853515e-09,0.028732683427398667,0.9824561403508771
arima,1,2.332628298851169e-09,0.028747433264887063,0.9824561403508771
arima,1,2.3620844030736166e-09,0.028762198253723677,0.9824561403508771
arima,1,2.3683211988756447e-09,0.02877697841726619,0.9824561403508771
arima,1,2.373240694242273e-09,0.02879177377892031,0.9824561403508771
arima,1,2.3783504957131107e-09,0.02880658436213992,0.9824561403508771
arima,1,2.389136596891994e-09,0.028821410190427176,0.9824561403508771
arima,1,2.3904097035121197e-09,0.028836251287332648,0.9824561403508771
arima,1,2.392555202568314e-09,0.028851107676455434,0.9824561403508771
arima,1,2.415122199450614e-09,0.0288659793814433,0.9824561403508771
arima,1,2.4183208977013315e-09,0.02888086642599278,0.9824561403508771
arima,1,2.424824098457012e-09,0.02889576883384933,0.9824561403508771
arima,1,2.428815398802797e-09,0.028910686628807435,0.9824561403508771
arima,1,2.4460332995190903e-09,0.028925619834710745,0.9824561403508771
arima,1,2.4460789019298272e-09,0.028940568475452195,0.9824561403508771
arima,1,2.454689895792228e-09,0.028955532574974147,0.9824561403508771
arima,1,2.466970294712212e-09,0.028970512157268494,0.9824561403508771
arima,1,2.4773545992395896e-09,0.028985507246376812,0.9824561403508771
arima,1,2.488603705053105e-09,0.02900051786639047,0.9824561403508771
arima,1,2.489246302139758e-09,0.029015544041450778,0.9824561403508771
arima,1,2.526732600927062e-09,0.029030585795749093,0.9824561403508771
arima,1,2.536126399166338e-09,0.029045643153526972,0.9824561403508771
arima,1,2.5380048965240043e-09,0.029060716139076286,0.9824561403508771
arima,1,2.551388898763829e-09,0.029075804776739357,0.9824561403508771
arima,1,2.5687134017071678e-09,0.02909090909090909,0.9824561403508771
arima,1,2.568950302483941e-09,0.029106029106029108,0.9824561403508771
