day_time,actual,pred,residual
2013-03-17,-19.210847163835822,-17.732967,-1.477879787126838
2013-03-18,20.68497482406217,20.513186,0.17178932296353722
2013-03-20,10.842486378366718,10.991137,-0.14865017253660184
2013-03-21,1.8081787602651556,1.6368511,0.1713276879537542
2013-03-22,-5.049962886061128,-4.3632965,-0.6866663772720658
2013-03-23,8.264945334085697,8.013282,0.251663511881107
2013-03-25,70.75168369675266,72.72282,-1.971132770532492
2013-03-26,48.96562688813011,49.229607,-0.26397974028785853
2013-03-27,-26.75714891705338,-26.354507,-0.4026414707643191
2013-03-28,-16.846319273899475,-17.002153,0.1558341227069704
2013-03-30,7.042579544847321,6.8406124,0.20196713334829752
2013-03-31,-1.4701860980684205,-1.1591051,-0.3110810355836793
2013-04-01,-3.4708587314050194,-3.0299776,-0.4408811713616845
2013-04-02,3.7940481061270948,3.950054,-0.15600582415549802
2013-04-03,-0.35410161381267574,-0.3101614,-0.04394020205043819
2013-04-05,1.9190049017215032,1.6368511,0.2821538294101018
2013-04-06,4.13768414188342,3.950054,0.18763021160082705
2013-04-07,0.30574664159256865,0.26211277,0.04363387508828093
2013-04-08,8.662995566311514,8.013282,0.6497137441069238
2013-04-10,-1.9479866187624535,-1.655644,-0.2923425595812401
2013-04-11,9.134050815887448,9.053083,0.0809673960876438
2013-04-13,-2.5342296508827102,-2.212394,-0.3218356517829788
2013-04-14,-19.973540869241518,-20.727205,0.7536644072477401
2013-04-15,-54.44939739763695,-53.67264,-0.7767556434865597
2013-04-16,-35.904488757416864,-35.87191,-0.032578662202020325
2013-04-17,7.215297073338294,6.8406124,0.37468466183927074
2013-04-19,28.615147180378138,27.253351,1.361795968830286
2013-04-20,-1.8541392723749817,-1.655644,-0.19849521319376828
2013-04-21,7.07304242494042,6.8099446,0.26309779527123034
2013-04-24,9.830907494159959,9.053083,0.7778240743601543
2013-04-26,-5.398179331091769,-6.237725,0.839545449944608
2013-04-27,6.730718277998312,6.33561,0.39510836512599745
2013-04-28,2.8057616984950546,2.6179647,0.18779695392718354
2013-04-29,-4.497009217640312,-4.4125843,-0.08442491283074194
2013-04-30,4.18971211069162,3.900766,0.28894621484811456
2013-05-02,0.2062185509211525,0.20189305,0.004325504422853843
2013-05-05,12.182656575784618,12.264579,-0.08192224349028443
2013-05-07,4.238062505862926,4.2644353,-0.026372785427357215
2013-05-08,-1.0277093456833946,-0.728003,-0.2997063206284629
2013-05-09,5.443428083754514,5.473626,-0.030198053025270788
2013-05-10,6.380935518091254,6.3848977,-0.0039621908015679
2013-05-12,-3.089352372521612,-3.0299776,-0.05937481247827714
2013-05-13,7.037327843589617,6.859644,0.1776839074323906
2013-05-14,-2.0557997689633947,-1.6253875,-0.4304122195630651
2013-05-15,-0.7990178226111649,-0.5992424,-0.19977543340904702
2013-05-16,-35.372491211860705,-35.804173,0.4316813040084355
2013-05-18,-53.48360605052842,-53.789215,0.3056090373622027
2013-05-19,13.328350680683867,14.0469265,-0.718575817729219
2013-05-20,25.4914205219481,24.360771,1.1306493427488817
2013-05-22,-0.3735033578594049,-0.34041795,-0.03308540651396119
2013-05-23,4.771606319729222,4.5779014,0.19370495635641927
2013-05-24,2.477557063668243,2.4175549,0.060002208321563444
2013-05-25,4.7112684976259,4.5286136,0.18265493027360513
2013-05-26,2.2217017711894225,2.0175152,0.20418658869430528
2013-05-28,-1.3230145025322635,-1.1400734,-0.18294108391501496
2013-05-29,6.163847681498907,5.473626,0.6902215447191216
2013-05-30,-2.207585080736801,-2.212394,0.004808918362930292
2013-05-31,-0.9560378744719638,-0.728003,-0.22803484941703211
2013-06-01,5.854393732467283,5.473626,0.3807675956874981
2013-06-03,-1.8966091977542547,-1.655644,-0.24096513857304136
2013-06-04,4.2999121436333265,4.2644353,0.03547685234304332
2013-06-05,0.7789423137269247,0.69637924,0.08256306939937952
2013-06-06,-1.8966165539281035,-1.655644,-0.2409724947468901
2013-06-07,7.267942631792114,6.859644,0.40829869563488774
2013-06-09,-67.47055368272935,-63.313995,-4.156558321401221
2013-06-10,-29.96105086023151,-26.229017,-3.7320336025410796
2013-06-11,25.89906708997581,24.360771,1.53829591077659
2013-06-13,6.919731725160674,6.8899,0.029831517641143
2013-06-14,6.119196100420212,5.4243383,0.6948577596609349
2013-06-15,-3.360917358437446,-2.9806895,-0.38022783283319805
2013-06-17,4.07389542349256,3.950054,0.12384149320996762
2013-06-18,-0.8319327275689593,-0.7470345,-0.08489823746046932
2013-06-21,8.432379365859758,7.963994,0.46838533967567564
2013-06-28,42.42612126685485,44.63441,-2.2082895912994474
2013-06-29,-8.19783770232445,-7.51508,-0.682757727196277
2013-06-30,4.890735913985558,4.528202,0.3625338571007921
2013-07-01,-4.412318850071561,-4.33304,-0.07927861264480285
2013-07-02,4.229374291707724,3.900766,0.32860839586421786
2013-07-04,1.0320150100884082,0.9491461,0.08286891815038944
2013-07-05,1.023728926819963,0.94338304,0.08034588877598714
2013-07-06,4.641379455129224,4.2644353,0.3769441638389406
2013-07-07,1.4991157405448445,1.3182006,0.18091515231852617
2013-07-08,-2.412301075014628,-2.212394,-0.19990707591489665
2013-07-10,2.889813508203292,2.587708,0.3021055118348839
2013-07-11,2.153957688598182,2.0035594,0.15039833763077493
2013-07-12,-4.267657173112172,-4.3632965,0.09563933567689009
2013-07-13,1.477817785299426,1.3182006,0.15961719707310773
2013-07-14,-0.75435779923118,-0.5689858,-0.1853719794145906
2013-07-15,-46.8375636262601,-43.499588,-3.3379756135647867
2013-07-16,-59.84758347236072,-61.141518,1.2939341667994384
